#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ABNH7","SAMN04924812","PRJNA320195","GCA_002212235.1","Contig",3.53661,39.6,,"LXUD01",770,3243,"2017-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/212/235/GCA_002212235.1_ASM221223v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/212/235/GCF_002212235.1_ASM221223v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM1029","SAMN04549241","PRJNA301792","GCA_001649805.1","Contig",3.8166,39.6,,"LUVK01",1079,3558,"2016-05-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/649/805/GCA_001649805.1_ASM164980v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/649/805/GCF_001649805.1_ASM164980v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","MBL_M8","SAMN06461368","PRJNA377411","GCA_002760825.1","Scaffold",3.87791,39.1,,"MWTY01",1180,3760,"2017-11-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/760/825/GCA_002760825.1_ASM276082v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/760/825/GCF_002760825.1_ASM276082v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM3732","SAMN04549248","PRJNA301792","GCA_001758125.1","Contig",3.84526,39.6,,"MANP01",1104,3571,"2016-10-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/758/125/GCA_001758125.1_ASM175812v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/758/125/GCF_001758125.1_ASM175812v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ABOB07","SAMN04145769","PRJNA297777","GCA_001416705.1","Contig",3.92884,39.5,,"LLIY01",1368,3738,"2015-10-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/416/705/GCA_001416705.1_ASM141670v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/416/705/GCF_001416705.1_ASM141670v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM3689","SAMN04549245","PRJNA301792","GCA_001758065.1","Contig",3.62777,39.7,,"MANM01",1003,3301,"2016-10-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/758/065/GCA_001758065.1_ASM175806v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/758/065/GCF_001758065.1_ASM175806v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ABNH4","SAMN04924810","PRJNA320195","GCA_002212535.1","Contig",3.53251,39.6,,"LYOD01",809,3250,"2017-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/212/535/GCA_002212535.1_ASM221253v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/212/535/GCF_002212535.1_ASM221253v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM3705","SAMN04549246","PRJNA301792","GCA_001756815.1","Contig",3.74431,39.7,,"MANO01",1042,3500,"2016-10-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/756/815/GCA_001756815.1_ASM175681v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/756/815/GCF_001756815.1_ASM175681v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM941","SAMN04549244","PRJNA301792","GCA_001758135.1","Contig",3.71416,39.7,,"MANL01",1063,3419,"2016-10-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/758/135/GCA_001758135.1_ASM175813v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/758/135/GCF_001758135.1_ASM175813v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","Ab166_GEIH-2000","SAMN06106565","PRJNA308422","GCA_001950315.1","Contig",3.57241,39.8,,"MSMG01",1134,3392,"2017-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/950/315/GCA_001950315.1_ASM195031v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/950/315/GCF_001950315.1_ASM195031v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","MBL_M2","SAMN06459218","PRJNA377251","GCA_002760725.1","Scaffold",3.71815,38.9,,"MWTS01",1202,3594,"2017-11-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/760/725/GCA_002760725.1_ASM276072v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/760/725/GCF_002760725.1_ASM276072v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","LIM3695","SAMN04549250","PRJNA301792","GCA_001758085.1","Contig",3.6667,39.8,,"MANN01",1097,3399,"2016-10-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/758/085/GCA_001758085.1_ASM175808v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/758/085/GCF_001758085.1_ASM175808v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","VB23193","SAMN07977426","PRJNA417137","GCA_002762545.2","Complete",4.23475,39.0573,"chromosome:CP035672.1; plasmid unnamed1:CP035673.1; plasmid unnamed2:CP035674.1; plasmid unnamed3:CP035675.1",,4,3745,"2019-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/545/GCA_002762545.2_ASM276254v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/545/GCF_002762545.2_ASM276254v2"
"Acinetobacter baumannii TCDC-AB0715","Bacteria;Proteobacteria;Gammaproteobacteria","TCDC-AB0715","SAMN02603891","PRJNA62279","GCA_000189735.2","Complete",4.21801,38.8947,"chromosome:CP002522.2; plasmid p1ABTCDC0715:CP002523.1; plasmid p2ABTCDC0715:CP002524.1",,3,3956,"2011-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/189/735/GCA_000189735.2_ASM18973v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/735/GCF_000189735.1_ASM18973v2"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","VB35179","SAMN11557490","PRJNA540771","GCA_005280395.1","Complete",4.37108,39.1537,"chromosome:CP040053.1; plasmid unnamed1:CP040054.1; plasmid unnamed2:CP040055.1",,3,3734,"2019-05-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/280/395/GCA_005280395.1_ASM528039v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ATCC BAA1605","SAMN15437745","PRJNA643902","GCA_013403505.1","Complete",4.0479,39.1896,"chromosome:CP058625.1; plasmid unnamed:CP058626.1",,2,3471,"2020-07-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/403/505/GCA_013403505.1_ASM1340350v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","VB35435","SAMN11557585","PRJNA540773","GCA_005280415.1","Complete",4.05796,38.9091,"chromosome:CP040056.1; plasmid unnamed1:CP040057.1",,2,3558,"2019-05-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/280/415/GCA_005280415.1_ASM528041v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/280/415/GCF_005280415.1_ASM528041v1"
"Acinetobacter baumannii ATCC 17978","Bacteria;Proteobacteria;Gammaproteobacteria","ATCC 17978","SAMN02604331","PRJNA17477","GCA_000015425.1","Complete",4.00146,38.8805,"chromosome:CP000521.1; plasmid pAB1:CP000522.1; plasmid pAB2:CP000523.1",,3,3803,"2007-03-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/425/GCA_000015425.1_ASM1542v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/425/GCF_000015425.1_ASM1542v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","XH1344","SAMN16095455","PRJNA660930","GCA_014705985.1","Complete",4.04898,38.8018,"chromosome:CP061541.1; plasmid pAZJ221E:CP061542.1",,2,1203,"2020-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/705/985/GCA_014705985.1_ASM1470598v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","SD","SAMN16574826","PRJNA672694","GCA_015356075.1","Complete",3.94357,38.9933,"chromosome:CP064292.1; plasmid pABAUUSACASD_frag1:CP064293.1; plasmid pABAUUSACASD_frag2:CP064294.1",,3,0,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/356/075/GCA_015356075.1_ASM1535607v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","2008S11-069","SAMN09069680","PRJNA459525","GCA_003359255.2","Complete",4.11007,39.1546,"chromosome:CP033516.1; plasmid p2008S11-069-1:CP033517.1; plasmid p2008S11-069-2:CP033518.1; plasmid p2008S11-069-3:CP033519.1",,4,1994,"2018-11-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/359/255/GCA_003359255.2_ASM335925v2",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","AB34299","SAMN04457967","PRJNA311034","GCA_002009115.1","Complete",3.98304,38.8603,"chromosome:CP014291.1; plasmid unnamed1:CP014292.1; plasmid unnamed2:CP014293.1",,3,3496,"2017-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/115/GCA_002009115.1_ASM200911v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/009/115/GCF_002009115.1_ASM200911v1"
"Acinetobacter baumannii AC30","Bacteria;Proteobacteria;Gammaproteobacteria","AC30","SAMN02471421","PRJNA173033","GCA_000307975.2","Complete",3.92286,38.8212,"chromosome:CP007577.1; plasmid pAC30a:CP007578.1; plasmid pAC30b:CP007579.1; plasmid pAC30c:CP007580.1",,4,3660,"2014-04-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/975/GCA_000307975.2_ASM30797v2",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","DS002","SAMN08637743","PRJNA437037","GCA_003012895.2","Complete",3.62828,39.1924,"chromosome:CP027704.1; plasmid pTS11291:CP042208.1; plasmid pTS134338:CP042210.1; plasmid pTS37365:CP042209.1; plasmid pTS4586:CP042206.1; plasmid pTS9900:CP042207.1",,6,3789,"2018-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/012/895/GCA_003012895.2_ASM301289v2",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","VB31459","SAMN10170272","PRJNA494506","GCA_003627485.2","Complete",4.15286,39.0572,"chromosome:CP035930.1; plasmid unnamed1:CP035931.1; plasmid unnamed2:CP035932.1; plasmid unnamed3:CP035933.1",,4,3544,"2019-02-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/627/485/GCA_003627485.2_ASM362748v2",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","VB958","SAMN11554497","PRJNA540743","GCA_005280355.1","Complete",4.2074,38.9645,"chromosome:CP040040.1; plasmid unnamed1:CP040041.1; plasmid unnamed2:CP040042.1; plasmid unnamed3:CP040043.1; plasmid unnamed4:CP040044.1; plasmid unnamed5:CP040045.1; plasmid unnamed6:CP040046.1",,7,3696,"2019-05-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/280/355/GCA_005280355.1_ASM528035v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/280/355/GCF_005280355.1_ASM528035v1"
"Acinetobacter baumannii AC12","Bacteria;Proteobacteria;Gammaproteobacteria","AC12","SAMN02471420","PRJNA168112","GCA_000282795.3"," Chromosome",3.85523,38.9896,"chromosome:CP007549.3; plasmid pAC12:CP007550.1",,2,3553,"2014-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/282/795/GCA_000282795.3_ASM28279v3",
"Acinetobacter baumannii SDF","Bacteria;Proteobacteria;Gammaproteobacteria","SDF","SAMEA3138277","PRJNA13001","GCA_000069205.1"," Chromosome",3.478,39.1264,"chromosome:CU468230.2; plasmid p1ABSDF:CU468231.1; plasmid p2ABSDF:CU468232.1; plasmid p3ABSDF:CU468233.1",,4,2975,"2008-02-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/069/205/GCA_000069205.1_ASM6920v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/205/GCF_000069205.1_ASM6920v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","Ab421_GEIH-2010","SAMN04448102","PRJNA308422","GCA_001628795.1"," Chromosome",3.97675,41,"chromosome:CP014266.1",,1,2764,"2016-04-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/628/795/GCA_001628795.1_ASM162879v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/628/795/GCF_001628795.1_ASM162879v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ATCC 19606","SAMD00206871","PRJDB9337","GCA_011398515.1","Contig",3.99585,39.1786,"plasmid pATCC19606-1:AP022837.1; plasmid pATCC19606-2:AP022838.1",,3,3884,"2020-03-04T23:04:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/398/515/GCA_011398515.1_ASM1139851v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum005","SAMEA4916067","PRJEB28660","GCA_900607825.1","Contig",4.22802,39,,"UWWI01",3,4158,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/825/GCA_900607825.1_abaum005",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","2992","SAMN09244196","PRJNA472798","GCA_008709655.1","Contig",4.68649,39.1,,"VYJD01",13,4069,"2019-09-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/709/655/GCA_008709655.1_AB2992",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum001","SAMEA4916054","PRJEB28660","GCA_900607695.1","Contig",4.18654,39.2,,"UWVY01",3,4040,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/695/GCA_900607695.1_abaum001",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum002","SAMEA4916058","PRJEB28660","GCA_900607735.1","Contig",4.16498,38.9,,"UWWC01",3,4088,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/735/GCA_900607735.1_abaum002",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum003","SAMEA4916060","PRJEB28660","GCA_900607755.1","Contig",4.12968,39,,"UWWD01",5,4060,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/755/GCA_900607755.1_abaum003",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum007","SAMEA4916094","PRJEB28660","GCA_900608095.1","Contig",4.06869,39.2,,"UWXI01",2,3935,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/608/095/GCA_900608095.1_abaum007","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/608/095/GCF_900608095.1_abaum007"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum008","SAMEA4916109","PRJEB28660","GCA_900608255.1","Contig",4.20639,39,,"UWXX01",12,4291,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/608/255/GCA_900608255.1_abaum008",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum006","SAMEA4916073","PRJEB28660","GCA_900607885.1","Contig",4.23268,39.1,,"UWWO01",12,4319,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/885/GCA_900607885.1_abaum006",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum004","SAMEA4916062","PRJEB28660","GCA_900607765.1","Contig",4.06116,38.9,,"UWWE01",14,3947,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/765/GCA_900607765.1_abaum004",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum009","SAMEA4916122","PRJEB28660","GCA_900608375.1","Contig",4.00709,39.1,,"UWYH01",16,3888,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/608/375/GCA_900608375.1_abaum009",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","abaum000","SAMEA4916047","PRJEB28660","GCA_900607625.1","Contig",3.96601,39,,"UWVS01",2,3886,"2018-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/607/625/GCA_900607625.1_abaum000",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","5326","SAMN09244197","PRJNA472798","GCA_008709595.1","Contig",4.38138,39,,"VYJA01",15,3750,"2019-09-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/709/595/GCA_008709595.1_AB_5326",
"Acinetobacter baumannii Naval-18","Bacteria;Proteobacteria;Gammaproteobacteria","Naval-18","SAMN00114927","PRJNA53393","GCA_000214965.2","Contig",4.45461,38.9274,"plasmid pNaval18-131:AFDA02000009.1; plasmid pNaval18-5.7:AFDA02000010.1; plasmid pNaval18-6.1:AFDA02000006.1; plasmid pNaval18-7.0:AFDA02000011.1; plasmid pNaval18-74:AFDA02000007.1; plasmid pNaval18-8.4:AFDA02000008.1","AFDA02",11,4406,"2011-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/965/GCA_000214965.2_gacin09v1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/965/GCF_000214965.1_gacin09v1.0"
"Acinetobacter baumannii 1457504","Bacteria;Proteobacteria;Gammaproteobacteria","1457504","SAMN02404496","PRJNA194793","GCA_000584375.2","Contig",4.01549,39.3,,"JFEG02",14,4057,"2014-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/584/375/GCA_000584375.2_ASM58437v2",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","4300STDY7045877","SAMEA104305377","PRJEB19226","GCA_900496575.1","Scaffold",6.58796,66.1,,"UFOJ01",136,5986,"2018-07-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/496/575/GCA_900496575.1_24276_3_35",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","718532","SAMN03394596","PRJNA277618","GCA_000968965.1","Scaffold",3.64642,39,,"JZUF01",16,2388,"2015-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/965/GCA_000968965.1_ASM96896v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","4300STDY7045842","SAMEA104305337","PRJEB19226","GCA_900496235.1","Scaffold",10.5915,55.7,,"UFNQ01",396,9800,"2018-07-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/496/235/GCA_900496235.1_24276_3_1",
"Acinetobacter baumannii A424","Bacteria;Proteobacteria;Gammaproteobacteria","A424","SAMN09273689","PRJNA473420","GCA_003185755.1","Contig",3.93626,39.3,,"QHKW01",28,3016,"2018-06-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/185/755/GCA_003185755.1_ASM318575v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","APC25","SAMN08100385","PRJNA419899","GCA_003577545.1","Contig",4.82641,38.9,,"PYSX01",55,3886,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/545/GCA_003577545.1_ASM357754v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","aba_imp","SAMEA5603550","PRJEB32531","GCA_901485035.1","Scaffold",5.26468,54.8,,"CABEFK01",144,0,"2019-05-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/485/035/GCA_901485035.1_aba_imp_assembly",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","4300STDY7045681","SAMEA104305177","PRJEB19226","GCA_900494385.1","Scaffold",7.59488,55.4,,"UFGS01",592,6754,"2018-07-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/494/385/GCA_900494385.1_24276_2_147",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","Ab06","SAMN04196792","PRJNA299302","GCA_001420405.1","Contig",4.22882,39.1,,"LMBM01",129,3431,"2015-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/420/405/GCA_001420405.1_ASM142040v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/420/405/GCF_001420405.1_ASM142040v1"
"Acinetobacter baumannii AB4857","Bacteria;Proteobacteria;Gammaproteobacteria","AB4857","SAMN02435900","PRJNA77019","GCA_000241665.2","Contig",4.02264,39,,"AHAG01",54,0,"2012-01-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/665/GCA_000241665.2_ASM24166v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/241/665/GCF_000241665.1_ASM24166v2"
"Acinetobacter baumannii AB5075","Bacteria;Proteobacteria;Gammaproteobacteria","AB5075","SAMN02435946","PRJNA77021","GCA_000241685.2","Contig",4.05059,39.1,,"AHAH01",36,0,"2012-01-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/685/GCA_000241685.2_ASM24168v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/241/685/GCF_000241685.1_ASM24168v2"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","4300STDY7045813","SAMEA104305308","PRJEB19226","GCA_900495955.1","Scaffold",6.26828,40.5,,"UFMN01",2383,5468,"2018-07-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/495/955/GCA_900495955.1_24276_2_278",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","20825","SAMN12205779","PRJNA533558","GCA_007999845.1","Scaffold",3.99296,39.3,,"VMIK01",440,0,"2019-08-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/999/845/GCA_007999845.1_ASM799984v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/999/845/GCF_007999845.1_ASM799984v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","XH754","SAMN04745504","PRJNA314151","GCA_001862635.1","Scaffold",3.97327,39,,"LYGY01",80,3692,"2016-11-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/862/635/GCA_001862635.1_ASM186263v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/862/635/GCF_001862635.1_ASM186263v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","P14","SAMN12714259","PRJNA564463","GCA_008630265.1","Scaffold",3.87974,39.1,,"VWRC01",204,3685,"2019-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/630/265/GCA_008630265.1_ASM863026v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/630/265/GCF_008630265.1_ASM863026v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","P13","SAMN12714258","PRJNA564463","GCA_008630275.1","Scaffold",4.14865,39.7,,"VWRD01",781,4340,"2019-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/630/275/GCA_008630275.1_ASM863027v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/630/275/GCF_008630275.1_ASM863027v1"
"Acinetobacter baumannii MRY10-0558","Bacteria;Proteobacteria;Gammaproteobacteria","","SAMD00036744","PRJDB1132","GCA_000509325.1","Contig",3.78274,39,,"BASB01",77,0,"2013-06-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/509/325/GCA_000509325.1_ASM50932v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/509/325/GCF_000509325.1_ASM50932v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","KR3831","SAMN09273690","PRJNA473420","GCA_003185745.1","Contig",4.09228,39.2,,"QHLH01",135,3954,"2018-06-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/185/745/GCA_003185745.1_ASM318574v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/185/745/GCF_003185745.1_ASM318574v1"
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","O2-7","SAMN10618184","PRJNA510897","GCA_007115075.1","Scaffold",4.68226,40,,"SDBN01",2122,0,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/115/075/GCA_007115075.1_ASM711507v1",
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","4300STDY7045804","SAMEA104305299","PRJEB19226","GCA_900495935.1","Scaffold",10.8589,62.6,,"UIRQ01",3544,9618,"2018-08-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/495/935/GCA_900495935.1_24276_2_269",
"Acinetobacter baumannii 6935","Bacteria;Proteobacteria;Gammaproteobacteria","6935","SAMN02692962","PRJNA194651","GCA_000671455.1","Contig",4.85494,39.2,,"JMHM01",105,4703,"2014-05-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/671/455/GCA_000671455.1_ASM67145v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/671/455/GCF_000671455.1_ASM67145v1"
